% From T. A. F. König, P. A. Ledin, J. Kerszulis, M. A. Mahmoud; M. A. El-Sayed, J. R. Reynolds and V. V. Tsukruk. Electrically tunable plasmonic behavior of nanocube-polymer nanomaterials induced by a redox-active electrochromic polymer, ACS Nano 8, 6182-6192 (2014)
536.3321799	1.88	0.00335
537.9609544	1.88	0.00333
539.5996519	1.87	0.00332
541.2483632	1.87	0.0033
542.6695842	1.87	0.00329
544.3371378	1.87	0.00327
546.0149714	1.87	0.00326
547.4613687	1.87	0.00325
549.1585474	1.86	0.00324
550.6216696	1.86	0.00322
552.3385301	1.86	0.00321
553.818669	1.86	0.0032
555.3067622	1.86	0.00319
557.0530099	1.86	0.00318
558.5585586	1.86	0.00317
560.3253502	1.85	0.00317
561.8486633	1.85	0.00316
563.3802817	1.85	0.00315
564.9202733	1.85	0.00314
566.4687072	1.85	0.00314
568.0256528	1.85	0.00313
569.5911805	1.84	0.00313
571.4285714	1.84	0.00312
573.012939	1.84	0.00312
574.6061168	1.84	0.00311
575.9405481	1.84	0.00311
577.5500699	1.84	0.00311
579.1686128	1.84	0.00311
580.7962529	1.83	0.0031
582.4330672	1.83	0.0031
584.0791333	1.83	0.0031
585.73453	1.83	0.0031
587.1212121	1.83	0.0031
588.7939221	1.83	0.0031
590.4761905	1.82	0.0031
591.8854415	1.82	0.0031
593.5854476	1.82	0.0031
595.0095969	1.82	0.00311
596.7276227	1.82	0.00311
598.1669079	1.82	0.00311
599.9032414	1.81	0.00311
601.3579049	1.81	0.00312
603.1128405	1.81	0.00312
604.5831302	1.81	0.00312
606.3569682	1.81	0.00313
607.8431373	1.81	0.00313
609.3366093	1.81	0.00314
610.8374384	1.8	0.00314
612.6482213	1.8	0.00315
614.1654284	1.8	0.00315
615.6901688	1.8	0.00316
617.2224988	1.8	0.00317
618.762475	1.8	0.00317
620.6206206	1.79	0.00318
622.1776217	1.79	0.00319
623.7424547	1.79	0.0032
625.315179	1.79	0.00321
626.8958544	1.79	0.00321
628.4845413	1.79	0.00322
630.0813008	1.79	0.00323
631.6861946	1.78	0.00324
633.299285	1.78	0.00325
634.9206349	1.78	0.00326
